,total_sqft,bath,price,price_per_sqft
12608,620.0,2.0,23.0,3709.6774193548385
12609,1650.0,3.0,78.0,4727.272727272727
12610,1250.0,3.0,44.0,3520.0
12611,2072.0,3.0,108.0,5212.355212355213
12612,1105.0,2.0,40.0,3619.9095022624433
12613,1200.0,2.0,60.5,5041.666666666667
12614,3100.0,7.0,145.0,4677.419354838709
12615,4007.0,4.0,530.0,13226.853007237334
12616,550.0,2.0,16.0,2909.090909090909
12617,1340.0,2.0,53.6,4000.0
12618,2409.0,3.0,395.0,16396.84516396845
12619,1194.0,2.0,46.0,3852.5963149078725
12620,1246.0,2.0,65.0,5216.69341894061
12621,1055.0,2.0,75.0,7109.004739336493
12622,1541.0,3.0,69.61,4517.1966255678135
12623,1370.0,2.0,88.0,6423.3576642335765
12624,1224.0,2.0,75.0,6127.450980392156
12625,650.0,2.0,58.0,8923.076923076924
12626,883.0,2.0,39.0,4416.761041902605
12627,1676.0,3.0,92.13,5497.016706443914
12628,1154.0,2.0,57.0,4939.341421143848
12629,1610.0,3.0,78.5,4875.776397515528
12630,1057.0,2.0,42.0,3973.5099337748343
12631,1157.0,2.0,65.0,5617.9775280898875
12632,1200.0,4.0,85.0,7083.333333333333
12633,1500.0,7.0,130.0,8666.666666666666
12634,980.0,2.0,35.0,3571.4285714285716
12635,1140.0,2.0,40.0,3508.7719298245615
12636,1206.0,2.0,40.7,3374.7927031509125
12637,575.0,1.0,16.75,2913.0434782608695
12638,1600.0,3.0,170.0,10625.0
12639,2400.0,4.0,500.0,20833.333333333332
12640,1300.0,2.0,52.0,4000.0
12641,1270.0,2.0,35.56,2800.0
12642,1128.0,2.0,63.5,5629.432624113475
12643,640.0,1.0,45.0,7031.25
12644,2400.0,3.0,185.0,7708.333333333333
12645,1200.0,2.0,66.0,5500.0
12646,1090.0,2.0,38.15,3500.0
12647,589.0,1.0,29.0,4923.599320882852
12648,1125.0,2.0,28.13,2500.4444444444443
12649,1140.0,2.0,50.66,4443.859649122807
12650,3150.0,4.0,500.0,15873.015873015873
12651,1315.0,2.0,74.0,5627.376425855513
12653,1435.0,2.0,115.0,8013.937282229966
12654,1092.0,2.0,44.0,4029.3040293040294
12655,1314.0,2.0,80.0,6088.2800608828
12656,1260.0,2.0,100.0,7936.507936507936
12657,1875.0,5.0,192.0,10240.0
12658,1080.0,2.0,49.0,4537.037037037037
12659,4000.0,8.0,160.0,4000.0
12660,1082.0,2.0,45.0,4158.964879852126
12661,1150.0,3.0,65.0,5652.173913043478
12662,1052.0,2.0,34.72,3300.380228136882
12663,1045.0,2.0,45.0,4306.2200956937795
12664,1442.0,3.0,80.0,5547.850208044383
12665,1500.0,2.0,75.0,5000.0
12666,497.0,1.0,20.0,4024.1448692152917
12667,1255.0,2.0,53.57,4268.525896414342
12668,1432.0,3.0,79.0,5516.7597765363125
12669,2100.0,3.0,150.0,7142.857142857143
12670,1450.0,2.0,80.0,5517.241379310345
12671,1346.0,2.0,69.61,5171.619613670134
12672,1200.0,2.0,29.0,2416.6666666666665
12673,925.0,2.0,49.82,5385.945945945946
12674,1160.0,2.0,49.0,4224.137931034483
12675,1768.0,3.0,81.31,4598.981900452489
12676,1094.0,2.0,54.0,4936.014625228519
12677,1500.0,3.0,90.0,6000.0
12678,1745.0,3.0,130.0,7449.856733524355
12679,2875.0,7.0,85.0,2956.521739130435
12680,3500.0,3.0,425.0,12142.857142857143
12681,1550.0,3.0,50.0,3225.8064516129034
12682,2340.0,5.0,160.0,6837.606837606838
12683,1655.0,3.0,113.0,6827.794561933535
12684,2024.0,3.0,103.0,5088.932806324111
12685,3100.0,5.0,425.0,13709.677419354839
12686,1575.0,4.0,100.0,6349.206349206349
12687,1920.0,3.0,130.0,6770.833333333333
12688,6200.0,4.0,744.0,12000.0
12689,1082.0,2.0,55.0,5083.179297597043
12690,1265.0,2.0,55.0,4347.826086956522
12691,1100.0,2.0,45.0,4090.909090909091
12692,1160.0,2.0,65.0,5603.448275862069
12693,1246.0,2.0,67.4,5409.309791332264
12694,615.0,1.0,43.08,7004.878048780488
12695,1128.0,2.0,60.0,5319.148936170212
12696,1260.0,2.0,55.0,4365.079365079365
12697,1830.0,3.0,89.89,4912.021857923497
12698,1525.0,2.0,68.0,4459.016393442623
12699,602.0,2.0,30.0,4983.388704318937
12700,3000.0,4.0,400.0,13333.333333333334
12701,1835.0,3.0,89.0,4850.136239782017
12702,1250.0,3.0,62.6,5008.0
12703,1200.0,4.0,110.0,9166.666666666666
12704,1855.0,3.0,96.0,5175.202156334231
12705,1450.0,3.0,60.91,4200.689655172414
12706,2089.0,3.0,148.0,7084.729535662997
12707,1464.0,3.0,56.0,3825.136612021858
12708,4800.0,3.0,200.0,4166.666666666667
12709,1200.0,2.0,44.73,3727.5
12710,1095.0,2.0,45.0,4109.58904109589
12711,2900.0,3.0,297.0,10241.379310344828
12712,2500.0,3.0,345.0,13800.0
12713,1170.0,3.0,80.0,6837.606837606838
12714,1280.0,2.0,88.0,6875.0
12715,1224.0,2.0,105.0,8578.43137254902
12716,1694.0,3.0,125.0,7378.984651711924
12717,825.0,2.0,30.0,3636.3636363636365
12718,1612.0,3.0,98.38,6102.977667493797
12719,985.0,2.0,25.12,2550.253807106599
12720,1175.0,2.0,75.0,6382.978723404255
12721,600.0,1.0,24.0,4000.0
12722,1740.0,3.0,85.0,4885.057471264367
12723,1770.0,3.0,99.0,5593.220338983051
12724,1000.0,7.0,260.0,26000.0
12725,1090.0,2.0,46.0,4220.183486238532
12726,2295.0,3.0,650.0,28322.44008714597
12727,4144.0,5.0,331.0,7987.451737451737
12728,1800.0,3.0,130.0,7222.222222222223
12729,1221.0,3.0,65.0,5323.505323505324
12730,1046.0,2.0,48.0,4588.910133843212
12731,1290.0,2.0,56.12,4350.387596899225
12732,1065.0,2.0,30.76,2888.262910798122
12733,1850.0,4.0,121.0,6540.540540540541
12734,1097.0,2.0,49.0,4466.727438468551
12735,1200.0,3.0,70.0,5833.333333333333
12736,2160.0,3.0,170.0,7870.37037037037
12737,1140.0,2.0,52.0,4561.403508771929
12738,1297.0,2.0,98.0,7555.898226676947
12739,1150.0,2.0,50.0,4347.826086956522
12740,1375.0,2.0,45.0,3272.7272727272725
12741,1245.0,2.0,58.0,4658.634538152611
12742,4750.0,6.0,948.0,19957.894736842107
12743,1800.0,3.0,180.0,10000.0
12744,1594.0,3.0,140.0,8782.936010037642
12745,1200.0,2.0,66.0,5500.0
12746,645.0,1.0,16.45,2550.3875968992247
12747,700.0,2.0,36.0,5142.857142857143
12748,2500.0,4.0,650.0,26000.0
12749,1000.0,2.0,50.0,5000.0
12750,4000.0,5.0,540.0,13500.0
12751,1160.0,2.0,42.0,3620.689655172414
12752,1200.0,6.0,85.0,7083.333333333333
12753,600.0,3.0,140.0,23333.333333333332
12754,1570.0,2.0,95.0,6050.955414012738
12755,1290.0,2.0,88.0,6821.705426356589
12756,1200.0,2.0,44.4,3700.0
12757,2777.29,5.0,649.0,23368.10343896388
12758,2250.0,3.0,180.0,8000.0
12759,1270.0,2.0,172.0,13543.307086614173
12760,1145.0,2.0,44.0,3842.7947598253277
12761,1320.0,2.0,46.0,3484.848484848485
12762,1065.0,2.0,30.75,2887.323943661972
12763,1650.0,3.0,48.0,2909.090909090909
12764,1371.0,2.0,86.0,6272.793581327498
12765,2700.0,5.0,150.0,5555.555555555556
12766,1575.0,3.0,94.5,6000.0
12767,1362.0,2.0,66.0,4845.814977973569
12769,1255.0,3.0,90.0,7171.314741035857
12770,925.0,2.0,35.0,3783.7837837837837
12771,1088.0,2.0,30.46,2799.6323529411766
12772,1234.0,2.0,80.0,6482.982171799027
12773,2140.0,3.0,139.0,6495.327102803738
12774,1584.0,3.0,101.0,6376.262626262626
12775,1175.0,2.0,50.0,4255.31914893617
12776,1555.0,3.0,52.0,3344.051446945338
12777,645.0,1.0,16.45,2550.3875968992247
12778,1585.0,2.0,79.0,4984.22712933754
12779,1354.0,2.0,71.0,5243.722304283604
12780,1165.0,2.0,45.0,3862.6609442060085
12781,1200.0,3.0,75.0,6250.0
12782,1740.0,2.0,137.0,7873.563218390805
12783,1200.0,9.0,185.0,15416.666666666666
12784,985.0,2.0,50.17,5093.401015228426
12785,1200.0,2.0,36.0,3000.0
12786,600.0,4.0,70.0,11666.666666666666
12787,1340.0,2.0,47.0,3507.4626865671644
12788,1583.0,3.0,95.23,6015.792798483892
12789,1200.0,5.0,325.0,27083.333333333332
12790,1200.0,1.0,180.0,15000.0
12792,1573.0,3.0,100.0,6357.279084551812
12793,1227.0,2.0,42.88,3494.702526487368
12794,1210.0,2.0,60.0,4958.677685950413
12795,1650.0,3.0,125.0,7575.757575757576
12796,1000.0,4.0,300.0,30000.0
12797,1485.0,2.0,63.0,4242.424242424242
12798,1735.0,3.0,97.0,5590.778097982709
12799,1730.0,3.0,175.0,10115.606936416185
12800,1684.0,3.0,86.0,5106.88836104513
12801,1686.0,3.0,77.0,4567.022538552787
12802,1654.0,3.0,82.0,4957.678355501814
12803,1600.0,3.0,105.0,6562.5
12804,1100.0,2.0,39.9,3627.2727272727275
12805,1655.0,3.0,95.0,5740.181268882176
12806,1830.0,3.0,121.0,6612.021857923497
12807,1430.0,3.0,85.0,5944.055944055944
12808,1989.0,4.0,155.0,7792.860734037205
12809,1044.0,2.0,55.0,5268.199233716475
12810,1426.0,3.0,85.0,5960.729312762974
12811,1115.0,2.0,50.0,4484.304932735426
12812,1000.0,2.0,29.0,2900.0
12813,754.0,2.0,69.99,9282.493368700265
12814,1140.0,2.0,33.06,2900.0
12815,900.0,2.0,35.0,3888.8888888888887
12816,1200.0,2.0,50.0,4166.666666666667
12817,580.0,1.0,45.0,7758.620689655172
12818,1200.0,2.0,66.0,5500.0
12819,1030.0,2.0,50.36,4889.320388349514
12820,1910.0,4.0,150.0,7853.4031413612565
12821,1950.0,3.0,132.0,6769.2307692307695
12822,1724.0,3.0,125.0,7250.580046403712
12823,1200.0,2.0,130.0,10833.333333333334
12824,1314.0,2.0,225.0,17123.287671232876
12825,1400.0,2.0,65.0,4642.857142857143
12826,1400.0,2.0,68.0,4857.142857142857
12827,1115.0,2.0,44.6,4000.0
12828,1300.0,2.0,55.86,4296.923076923077
12829,2400.0,4.0,150.0,6250.0
12830,1332.0,2.0,108.0,8108.108108108108
12831,1000.0,2.0,41.0,4100.0
12832,1200.0,3.0,67.75,5645.833333333333
12833,2444.0,4.0,145.0,5932.896890343699
12834,1070.0,2.0,48.0,4485.981308411215
12835,1600.0,3.0,85.0,5312.5
12836,1196.0,2.0,57.95,4845.3177257525085
12837,1025.0,2.0,54.0,5268.292682926829
12838,1220.0,3.0,56.0,4590.163934426229
12839,2180.0,4.0,180.0,8256.880733944954
12840,1600.0,3.0,102.0,6375.0
12841,1270.0,2.0,110.0,8661.417322834646
12842,3290.0,4.0,460.0,13981.76291793313
12843,1932.47,3.0,183.0,9469.7459727706
12844,2086.0,3.0,160.0,7670.182166826462
12845,1165.0,2.0,51.42,4413.733905579399
12846,1310.0,3.0,63.25,4828.244274809161
12847,1440.0,2.0,165.0,11458.333333333334
12848,1900.0,3.0,85.0,4473.684210526316
12849,740.0,1.0,22.0,2972.972972972973
12850,2503.0,3.0,138.0,5513.383939272872
12851,1075.0,2.0,60.0,5581.395348837209
12852,1260.0,2.0,83.5,6626.984126984127
12853,1282.0,2.0,48.72,3800.312012480499
12854,1100.0,2.0,60.0,5454.545454545455
12855,1717.0,3.0,125.0,7280.139778683751
12856,1088.0,2.0,46.0,4227.941176470588
12857,1335.0,2.0,56.0,4194.756554307116
12858,1200.0,2.0,42.0,3500.0
12859,1325.0,2.0,60.0,4528.301886792453
12860,1157.0,2.0,73.0,6309.420916162489
12862,1200.0,2.0,54.0,4500.0
12863,1510.0,2.0,65.0,4304.635761589404
12864,1050.0,2.0,54.0,5142.857142857143
12865,1200.0,2.0,45.0,3750.0
12866,1516.0,3.0,147.0,9696.569920844327
12867,2400.0,6.0,475.0,19791.666666666668
12868,1050.0,2.0,44.41,4229.523809523809
12869,1000.0,2.0,66.0,6600.0
12870,1050.0,2.0,35.0,3333.3333333333335
12871,600.0,5.0,110.0,18333.333333333332
12872,1194.0,2.0,65.0,5443.886097152429
12873,600.0,3.0,62.0,10333.333333333334
12874,1210.0,2.0,69.0,5702.479338842975
12875,1660.0,3.0,110.0,6626.506024096386
12876,1410.0,2.0,125.0,8865.248226950354
12877,1305.0,2.0,67.0,5134.099616858238
12878,1800.0,6.0,101.0,5611.111111111111
12879,1206.0,2.0,53.0,4394.69320066335
12880,883.0,2.0,49.0,5549.263873159683
12881,1150.0,2.0,55.0,4782.608695652174
12882,1100.0,2.0,65.0,5909.090909090909
12883,1245.0,2.0,125.0,10040.160642570281
12884,1850.0,3.0,110.0,5945.945945945946
12885,3385.0,4.0,220.0,6499.261447562777
12886,2150.0,3.0,85.0,3953.4883720930234
12887,3895.0,3.0,390.0,10012.836970474968
12888,1035.0,2.0,55.0,5314.009661835748
12889,600.0,3.0,72.0,12000.0
12890,1200.0,3.0,75.0,6250.0
12891,1155.0,2.0,69.18,5989.6103896103905
12892,1200.0,6.0,235.0,19583.333333333332
12893,755.0,1.0,30.12,3989.4039735099336
12894,960.0,2.0,35.0,3645.8333333333335
12895,450.0,1.0,20.0,4444.444444444444
12896,4000.0,5.0,680.0,17000.0
12897,1571.0,3.0,53.12,3381.285805219605
12898,1691.0,3.0,119.0,7037.25606150207
12899,1489.0,2.0,70.0,4701.141705842848
12900,800.0,2.0,32.0,4000.0
12901,980.0,2.0,60.0,6122.448979591837
12902,1215.0,2.0,65.0,5349.794238683127
12903,911.0,2.0,26.5,2908.8913282107574
12904,1535.0,3.0,90.0,5863.192182410424
12905,1200.0,5.0,205.0,17083.333333333332
12906,1500.0,2.0,70.0,4666.666666666667
12907,1588.0,2.0,58.0,3652.3929471032748
12908,675.0,4.0,68.0,10074.074074074075
12909,957.0,2.0,56.0,5851.619644723093
12910,1200.0,2.0,34.65,2887.5
12911,1495.0,2.0,52.33,3500.334448160535
12912,845.0,2.0,34.0,4023.6686390532545
12913,3000.0,4.0,350.0,11666.666666666666
12914,2206.0,4.0,180.0,8159.564823209429
12915,1181.0,2.0,61.0,5165.114309906859
12916,1309.0,2.0,69.5,5309.396485867074
12917,1400.0,3.0,63.0,4500.0
12918,1650.0,5.0,450.0,27272.727272727272
12919,1622.0,3.0,95.0,5856.966707768187
12920,1225.0,2.0,48.0,3918.3673469387754
12921,1719.0,3.0,95.0,5526.468877254218
12922,995.0,2.0,40.8,4100.5025125628135
12923,1120.0,2.0,53.0,4732.142857142857
12924,1047.0,2.0,75.0,7163.323782234957
12925,1466.0,3.0,59.96,4090.0409276944065
12926,1691.0,3.0,100.0,5913.660555884092
12927,876.0,2.0,28.47,3250.0
12928,1659.0,3.0,135.0,8137.4321880651
12929,1270.0,2.0,105.0,8267.71653543307
12930,1269.0,2.0,50.75,3999.211977935382
12931,1200.0,3.0,80.0,6666.666666666667
12932,1153.0,2.0,56.5,4900.260190806592
12933,1315.0,2.0,69.5,5285.171102661597
12934,2485.0,4.0,198.0,7967.806841046277
12935,1354.0,3.0,85.86,6341.211225997045
12936,1344.0,3.0,130.0,9672.619047619048
12937,1180.0,2.0,55.0,4661.016949152542
12938,1313.0,2.0,68.0,5178.979436405179
12939,1100.0,2.0,50.0,4545.454545454545
12940,600.0,4.0,78.0,13000.0
12941,1200.0,3.0,190.0,15833.333333333334
12942,625.0,3.0,78.0,12480.0
12943,890.0,2.0,37.0,4157.303370786517
12944,1173.0,2.0,78.2,6666.666666666667
12945,1190.0,2.0,55.0,4621.848739495798
12946,1250.0,2.0,75.0,6000.0
12947,1644.0,3.0,80.51,4897.20194647202
12948,1740.0,3.0,150.0,8620.689655172413
12949,1710.0,3.0,110.0,6432.748538011696
12950,1000.0,4.0,130.0,13000.0
12951,1662.0,3.0,155.0,9326.113116726836
12952,1162.0,2.0,48.0,4130.808950086059
12953,1362.0,2.0,85.0,6240.822320117474
12954,540.0,1.0,22.5,4166.666666666667
12956,900.0,4.0,62.0,6888.888888888889
12957,1250.0,4.0,135.0,10800.0
12958,1410.0,2.0,54.99,3900.0
12959,2665.0,5.0,125.0,4690.431519699812
12960,970.0,2.0,45.0,4639.1752577319585
12961,1799.0,6.0,101.0,5614.230127848805
12962,1500.0,6.0,300.0,20000.0
12963,1200.0,4.0,155.0,12916.666666666666
12964,1810.0,3.0,97.83,5404.972375690608
12965,1084.0,2.0,51.0,4704.79704797048
12966,1500.0,3.0,85.0,5666.666666666667
12967,1328.0,2.0,56.0,4216.8674698795185
12968,1485.0,2.0,90.0,6060.606060606061
12969,1500.0,2.0,58.0,3866.6666666666665
12970,1100.0,2.0,85.0,7727.272727272727
12971,1360.0,2.0,73.0,5367.64705882353
12972,900.0,2.0,75.0,8333.333333333334
12973,600.0,3.0,86.0,14333.333333333334
12974,1031.0,2.0,54.48,5284.190106692531
12976,1040.0,2.0,36.4,3500.0
12977,2800.0,6.0,110.0,3928.5714285714284
12978,1404.0,2.0,56.15,3999.287749287749
12979,1200.0,2.0,46.0,3833.3333333333335
12980,1267.0,3.0,78.0,6156.274664561957
12981,1510.0,2.0,110.0,7284.76821192053
12982,900.0,2.0,42.0,4666.666666666667
12983,1457.0,2.0,105.0,7206.588881262869
12984,3596.0,4.0,268.0,7452.725250278087
12985,1408.0,3.0,80.0,5681.818181818182
12986,1005.0,2.0,45.0,4477.611940298508
12987,30400.0,4.0,1824.0,6000.0
12988,545.0,1.0,28.0,5137.614678899083
12989,1182.0,2.0,64.0,5414.551607445009
12991,1367.0,2.0,80.0,5852.231163130944
12992,1200.0,4.0,200.0,16666.666666666668
12993,1100.0,4.0,199.0,18090.909090909092
12994,1565.0,3.0,78.0,4984.025559105431
12995,1720.0,3.0,128.0,7441.860465116279
12996,1107.0,2.0,44.0,3974.706413730804
12997,1360.0,2.0,78.19,5749.264705882353
12998,625.0,1.0,25.0,4000.0
12999,1701.0,2.0,145.0,8524.397413286302
13000,1350.0,1.0,120.0,8888.888888888889
13001,1016.0,2.0,39.95,3932.086614173229
13002,1500.0,3.0,90.0,6000.0
13003,900.0,2.0,45.0,5000.0
13004,1500.0,3.0,150.0,10000.0
13005,2292.0,2.0,285.0,12434.554973821989
13006,1280.0,3.0,42.0,3281.25
13007,1750.0,4.0,263.0,15028.57142857143
13008,1500.0,2.0,70.0,4666.666666666667
13009,1500.0,2.0,64.5,4300.0
13010,1245.0,2.0,59.0,4738.955823293173
13011,1025.0,2.0,44.0,4292.682926829269
13012,1945.0,3.0,135.0,6940.874035989717
13013,1640.0,3.0,245.0,14939.024390243903
13014,1348.0,2.0,80.5,5971.810089020772
13015,1100.0,2.0,55.0,5000.0
13016,1616.0,3.0,40.0,2475.2475247524753
13017,1855.0,3.0,135.0,7277.628032345014
13018,1255.0,2.0,56.5,4501.99203187251
13019,2040.0,4.0,500.0,24509.803921568626
13020,2400.0,4.0,228.0,9500.0
13021,1195.0,2.0,59.0,4937.238493723849
13022,1022.0,2.0,35.0,3424.6575342465753
13023,760.0,6.0,98.0,12894.736842105263
13024,1264.0,2.0,52.0,4113.9240506329115
13025,1650.0,3.0,115.0,6969.69696969697
13026,1020.0,2.0,40.8,3999.9999999999995
13027,4395.0,4.0,242.0,5506.257110352673
13028,950.0,2.0,25.0,2631.5789473684213
13029,2710.0,5.0,142.0,5239.852398523985
13030,1936.0,3.0,131.0,6766.528925619835
13031,1075.0,2.0,58.0,5395.3488372093025
13032,1223.0,2.0,93.0,7604.251839738348
13033,1500.0,3.0,61.9,4126.666666666667
13034,1050.0,2.0,42.73,4069.5238095238096
13035,2100.0,3.0,190.0,9047.619047619048
13036,1200.0,4.0,240.0,20000.0
13037,1650.0,2.0,130.0,7878.787878787879
13038,1495.0,2.0,78.0,5217.391304347826
13039,1500.0,2.0,82.0,5466.666666666667
13040,1605.0,3.0,260.0,16199.376947040499
13041,1270.0,2.0,52.0,4094.488188976378
13042,1081.0,2.0,60.0,5550.416281221092
13043,1600.0,2.0,140.0,8750.0
13044,1596.0,3.0,118.0,7393.483709273183
13045,600.0,6.0,65.0,10833.333333333334
13046,1557.0,3.0,70.0,4495.82530507386
13047,1410.0,3.0,68.0,4822.695035460993
13048,1984.0,4.0,148.0,7459.677419354839
13049,1196.0,2.0,60.0,5016.722408026756
13050,2259.0,3.0,112.0,4957.9459938025675
13051,1720.0,3.0,100.0,5813.953488372093
13052,600.0,5.0,99.0,16500.0
13053,1256.0,2.0,62.8,5000.0
13054,1243.0,2.0,46.0,3700.7240547063557
13055,1310.0,2.0,37.83,2887.7862595419847
13056,1140.0,2.0,57.0,5000.0
13057,1600.0,3.0,260.0,16250.0
13058,1790.0,3.0,120.0,6703.91061452514
13060,1674.0,3.0,81.0,4838.709677419355
13061,1200.0,2.0,100.0,8333.333333333334
13062,1786.0,3.0,79.99,4478.723404255318
13063,770.0,3.0,65.25,8474.025974025973
13064,1035.0,2.0,47.0,4541.062801932367
13065,1564.0,3.0,103.0,6585.677749360614
13066,1334.0,2.0,67.76,5079.460269865068
13067,7150.0,13.0,3600.0,50349.65034965035
13068,1365.0,3.0,53.96,3953.1135531135533
13069,1115.0,2.0,50.0,4484.304932735426
13070,1020.0,2.0,42.48,4164.705882352941
13071,1369.0,2.0,72.0,5259.313367421476
13072,1240.0,2.0,41.0,3306.451612903226
13073,600.0,3.0,100.0,16666.666666666668
13074,1418.0,2.0,62.0,4372.3554301833565
13075,2250.0,3.0,219.0,9733.333333333334
13076,500.0,1.0,20.0,4000.0
13077,1020.0,2.0,39.0,3823.529411764706
13078,1290.0,2.0,70.0,5426.356589147287
13079,1500.0,3.0,90.0,6000.0
13080,1290.0,3.0,62.0,4806.201550387597
13081,1881.0,3.0,115.0,6113.769271664009
13082,943.0,2.0,49.5,5249.204665959703
13083,1140.0,2.0,32.93,2888.59649122807
13084,1035.0,2.0,60.0,5797.101449275362
13085,1500.0,3.0,71.0,4733.333333333333
13086,5665.84,7.0,988.0,17437.837990483316
13087,1232.0,2.0,94.28,7652.597402597403
13088,1290.0,2.0,56.12,4350.387596899225
13089,2610.0,4.0,306.0,11724.137931034482
13090,1576.0,3.0,58.7,3724.6192893401017
13091,980.0,2.0,41.0,4183.673469387755
13092,4000.0,6.0,440.0,11000.0
13093,1346.0,2.0,74.03,5500.0
13094,1181.0,2.0,55.0,4657.070279424217
13095,6652.0,6.0,660.0,9921.828021647625
13096,1307.0,2.0,59.0,4514.154552410099
13097,1215.0,2.0,49.86,4103.7037037037035
13098,1180.0,2.0,80.0,6779.661016949152
13099,600.0,1.0,55.0,9166.666666666666
13100,1115.0,2.0,50.0,4484.304932735426
13101,1025.0,2.0,43.04,4199.024390243902
13102,1910.0,3.0,131.0,6858.638743455497
13103,1200.0,2.0,50.0,4166.666666666667
13104,2920.0,4.0,536.0,18356.164383561645
13105,1349.0,2.0,98.0,7264.6404744255005
13106,1175.0,2.0,60.0,5106.382978723404
13107,1150.0,2.0,40.25,3500.0
13108,935.0,2.0,32.72,3499.4652406417113
13109,1404.0,2.0,59.0,4202.279202279202
13110,2700.0,3.0,230.0,8518.518518518518
13111,1203.0,2.0,60.0,4987.5311720698255
13112,440.0,3.0,35.0,7954.545454545455
13113,1571.0,3.0,63.0,4010.1845957988544
13114,1125.0,2.0,46.0,4088.8888888888887
13115,610.0,1.0,18.5,3032.7868852459014
13116,1198.0,2.0,80.0,6677.79632721202
13117,1200.0,3.0,65.0,5416.666666666667
13118,1200.0,2.0,45.0,3750.0
13119,6688.0,6.0,700.0,10466.507177033493
13120,1830.0,3.0,95.0,5191.256830601093
13121,1432.0,2.0,61.11,4267.458100558659
13122,2300.0,2.0,70.0,3043.478260869565
13123,1331.95,2.0,69.0,5180.374638687638
13124,1876.0,3.0,160.0,8528.784648187633
13125,1639.0,3.0,107.0,6528.370957901159
13126,1200.0,4.0,125.0,10416.666666666666
13127,1665.0,3.0,74.9,4498.498498498499
13128,1140.0,2.0,50.66,4443.859649122807
13129,2093.0,4.0,134.0,6402.293358815098
13130,1450.0,3.0,60.9,4200.0
13131,1330.0,3.0,46.56,3500.751879699248
13132,1200.0,5.0,350.0,29166.666666666668
13133,1800.0,3.0,84.0,4666.666666666667
13134,2872.0,4.0,183.0,6371.866295264624
13135,1486.0,2.0,65.0,4374.158815612383
13136,1425.0,1.0,54.0,3789.4736842105262
13137,1255.0,2.0,42.54,3389.641434262948
13138,750.0,2.0,19.5,2600.0
13139,1225.0,2.0,58.0,4734.693877551021
13140,1274.0,2.0,90.0,7064.36420722135
13141,4600.0,9.0,150.0,3260.8695652173915
13142,1350.0,3.0,80.99,5999.259259259258
13143,1100.0,2.0,64.08,5825.454545454545
13144,1760.0,3.0,139.0,7897.727272727273
13145,1200.0,3.0,110.0,9166.666666666666
13146,1800.0,5.0,65.0,3611.1111111111113
13147,1095.0,2.0,28.0,2557.077625570776
13148,1140.0,2.0,46.0,4035.0877192982457
13149,1530.0,3.0,64.86,4239.21568627451
13150,1724.0,3.0,140.0,8120.649651972158
